Drug_Name,Pattern,PubChem_ID,Source,norm,SMILES,Label_ILD,Label_Edema,Label_Pleural,Label_Embolism
Cyclosporine,"I.a
                
I - Interstitial/parenchymal lung disease

                    I.a - Pneumonitis (ILD), acute and/or severe (may cause ARDS)                


                  I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)                


                  I.n
                
I - Interstitial/parenchymal lung disease

                    I.n - Pulmonary alveolar proteinosis (PAP)                


                  II.b
                
II - Pulmonary edema - Acute lung injury - ARDS

                    II.b - ARDS - Acute lung injury                


                  IV.k
                
IV - Airway involvement

                    IV.k - Bronchiectasis                


                  VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)                


                  X.c
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.c - Capillary leak syndrome (CLS)                


                  X.f
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.f - Anaphylaxis-Anaphylactoid reaction (can be fatal)                


                  XI.ab
                
XI - Miscellaneous

                    XI.ab - Gingival hypertrophy                


                  XIII.b
                
XIII - Neoplastic conditions

                    XIII.b - Lymphoproliferative disease (pulmonary, endobronchial, endothoracic)                


                  XV.a
                
XV - Pathology

                    XV.a - Path: NSIP-cellular pattern (see also Ia, Ib)                


                  XV.n
                
XV - Pathology

                    XV.n - Path: Pulmonary alveolar proteinosis pattern (PAP pattern)                


                  XVII.b
                
XVII - Infections & related conditions

                    XVII.b - Opportunistic pulmonary/systemic infections                


                  XVII.c
                
XVII - Infections & related conditions

                    XVII.c - Aspergillosis, pulmonary (invasive, allergic [ABPA], or mycetoma)                


                  XVII.e
                
XVII - Infections & related conditions

                    XVII.e - Pneumocystis jiroveci pneumonia                


                  XVII.g
                
XVII - Infections & related conditions

                    XVII.g - Tuberculosis (pulmonary, pulmonary, extrapulmonary or disseminated). Reactivation or de novo                


                  XVII.o
                
XVII - Infections & related conditions

                    XVII.o - Nocardia pulmonary/systemic infection",5280754.0,Both,cyclosporine,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,1,1,0,0
Cyproterone,"I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)                


                  VI.a
                
VI - Pulmonary vasculopathies

                    VI.a - Pulmonary embolism - Venous thrombosis/thromboembolism                


                  VI.b
                
VI - Pulmonary vasculopathies

                    VI.b - Pulmonary arterial hypertension",9880.0,Both,cyproterone,CC(=O)OC1(C(C)=O)CCC2C3=CC(Cl)=C4CC(=O)C5CC5C4(C)C3CCC21C,1,0,0,1
Dabigatran,"I.a
                
I - Interstitial/parenchymal lung disease

                    I.a - Pneumonitis (ILD), acute and/or severe (may cause ARDS)                


                  I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)                


                  I.d
                
I - Interstitial/parenchymal lung disease

                    I.d - Organizing pneumonia pattern (an area or areas of consolidation on imaging)                


                  III.a
                
III - Pulmonary/alveolar./airway hemorrhage/bleeding

                    III.a - Alveolar hemorrhage (AH), diffuse AH (DAH)                


                  III.c
                
III - Pulmonary/alveolar./airway hemorrhage/bleeding

                    III.c - Hemoptysis                


                  III.h
                
III - Pulmonary/alveolar./airway hemorrhage/bleeding

                    III.h - Major/massive hemoptysis                


                  V.n
                
V - Pleural and/or pericardial involvement

                    V.n - Hemopericardium - Bloody pericardial effusion                


                  XII.z
                
XII - Cardiovascular involvement / toxicity

                    XII.z - Heart valve thrombosis                


                  XV.c
                
XV - Pathology

                    XV.c - Path: Organizing pneumonia (OP/BOOP) pattern (see also Id)                


                  XVI.j
                
XVI - Imaging

                    XVI.j - Imaging: Wandering (migratory) pulmonary opacities",216210.0,Both,dabigatran,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,1,0,1,0
Dabrafenib,"X.k
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.k - Sarcoid-like granulomatosis (endo-/extrathoracic)                


                  X.ah
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.ah - Granulomatosis with polyangiitis (typically ANCA pos.) - GPA flare",44462760.0,Both,dabrafenib,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,0,0,0,0
Dacarbazine,"I.a
                
I - Interstitial/parenchymal lung disease

                    I.a - Pneumonitis (ILD), acute and/or severe (may cause ARDS)                


                  II.b
                
II - Pulmonary edema - Acute lung injury - ARDS

                    II.b - ARDS - Acute lung injury",2942.0,Both,dacarbazine,CN(C)N=Nc1[nH]cnc1C(N)=O,1,1,0,0
Daclatasvir,"I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)",25154714.0,Pneumotox_only,daclatasvir,COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc(-c3ccc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)cc3)cc2)c[nH]1)C(C)C,1,0,0,0
Dactinomycin,"I.ad
                
I - Interstitial/parenchymal lung disease

                    I.ad - Radiation recall pneumonitis",457193.0,Both,dactinomycin,Cc1ccc(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c2c1Oc1c(C)c(O)c(N)c(=C(O)N=C3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC3C)c1=N2,1,0,0,0
Danazol,"I.g
                
I - Interstitial/parenchymal lung disease

                    I.g - Pulmonary fibrosis",28417.0,Both,danazol,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,1,0,0,0
Dantrolene,"I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)                


                  V.b
                
V - Pleural and/or pericardial involvement

                    V.b - Eosinophilic pleural effusion                


                  V.m
                
V - Pleural and/or pericardial involvement

                    V.m - Pleuropericarditis - Pleuropericardial effusion (ANA unknown or negative)                


                  IX.d
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.d - Respiratory failure from ventilatory depression (due to neuromuscular blockade/paralysis)                


                  XII.c
                
XII - Cardiovascular involvement / toxicity

                    XII.c - Pericardial effusion (w/wo tamponade)",6604100.0,Both,dantrolene,O=C1N=C([O-])CN1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,1,0,1,0
Daptomycin,"I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)                


                  I.c
                
I - Interstitial/parenchymal lung disease

                    I.c - Eosinophilic pneumonia (pulmonary infiltrates and eosinophilia)                


                  I.d
                
I - Interstitial/parenchymal lung disease

                    I.d - Organizing pneumonia pattern (an area or areas of consolidation on imaging)                


                  I.e
                
I - Interstitial/parenchymal lung disease

                    I.e - Acute eosinophilic pneumonia (AEP)                


                  I.k
                
I - Interstitial/parenchymal lung disease

                    I.k - Lung nodule or nodules                


                  I.x
                
I - Interstitial/parenchymal lung disease

                    I.x - Pleuroparenchymal fibroelastosis (PPFE)                


                  I.z
                
I - Interstitial/parenchymal lung disease

                    I.z - An area or areas of consolidation                


                  II.b
                
II - Pulmonary edema - Acute lung injury - ARDS

                    II.b - ARDS - Acute lung injury                


                  VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)                


                  X.f
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.f - Anaphylaxis-Anaphylactoid reaction (can be fatal)                


                  XV.b
                
XV - Pathology

                    XV.b - Path: Eosinophilic pneumonia (subacute or acute)  (see also Ic)                


                  XV.c
                
XV - Pathology

                    XV.c - Path: Organizing pneumonia (OP/BOOP) pattern (see also Id)                


                  XV.d
                
XV - Pathology

                    XV.d - Path: Acute fibrinous organizing pneumonia (AFOP-pattern) (see also If)                


                  XVI.k
                
XVI - Imaging

                    XVI.k - Imaging: An area or areas of consolidation                


                  XIX.b
                
XIX - Cytological, biochemical features of/in BAL, pleural fluid or FNA

                    XIX.b - BAL: An excess proportion of neutrophils                


                  XIX.c
                
XIX - Cytological, biochemical features of/in BAL, pleural fluid or FNA

                    XIX.c - BAL: An excess proportion of eosinophils                


                  XXI.e
                
XXI - Rechallenge data

                    XXI.e - Rechallenge may not necessarily lead to relapse of AE/ILD",16134395.0,Both,daptomycin,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C,1,1,1,0
