Drug_Name,Pattern,PubChem_ID,Source,norm,SMILES,Label_ILD,Label_Edema,Label_Pleural,Label_Embolism,DrugBank_ID,KEGG_ID
Sumatriptan,"XI.b
                
XI - Miscellaneous

                    XI.b - Chest pain (acute or subacute), lone or prominent                


                  XII.g
                
XII - Cardiovascular involvement / toxicity

                    XII.g - Coronary artery disease (acute) - Myocardial ischemia/infarction                


                  XII.h
                
XII - Cardiovascular involvement / toxicity

                    XII.h - Eosinophilic myocarditis",5358.0,Both,sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0,0,0,0,,
Synephrine,"XII.g
                
XII - Cardiovascular involvement / toxicity

                    XII.g - Coronary artery disease (acute) - Myocardial ischemia/infarction",7172.0,Pneumotox_only,synephrine,CNCC(O)c1ccc(O)cc1,0,0,0,0,,
Tafenoquine,"IV.a
                
IV - Airway involvement

                    IV.a - Bronchospasm - Wheezing - Asthma                


                  IV.aa
                
IV - Airway involvement

                    IV.aa - Occupational asthma",115358.0,Pneumotox_only,tafenoquine,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,0,0,0,0,,
Telithromycin,"X.f
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.f - Anaphylaxis-Anaphylactoid reaction (can be fatal)",3002190.0,Both,telithromycin,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,0,0,0,0,,
Telmisartan,"IV.d
                
IV - Airway involvement

                    IV.d - Cough (lone)                


                  VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)",65999.0,Both,telmisartan,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0,0,0,0,,
Terbutaline,"IV.a
                
IV - Airway involvement

                    IV.a - Bronchospasm - Wheezing - Asthma",5403.0,Both,terbutaline,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0,0,0,0,,
Testolone,"XII.d
                
XII - Cardiovascular involvement / toxicity

                    XII.d - Myocarditis (can be fulminant)",44200882.0,Pneumotox_only,testolone,Cc1c(NC(c2nnc(-c3ccc(C#N)cc3)o2)C(C)O)ccc(C#N)c1Cl,0,0,0,0,,
Theophylline,"X.ba
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.ba - Rhabdomyolysis (see also under Xj)                


                  XI.d
                
XI - Miscellaneous

                    XI.d - Metabolic acidosis (incl. lactic acidosis/-gap). May cause hyperpnea/dyspnea                


                  XI.r
                
XI - Miscellaneous

                    XI.r - Death following exposure or poisoning                


                  XII.l
                
XII - Cardiovascular involvement / toxicity

                    XII.l - Cardiac arrhythmias or dysrhythmias (AF, VT, VF, TdP)",2153.0,Both,theophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0,0,0,0,,
Thiamphenicol,"IV.aa
                
IV - Airway involvement

                    IV.aa - Occupational asthma",27200.0,Pneumotox_only,thiamphenicol,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,0,0,0,0,,
Thiocolchicoside,"XIV.b
                
XIV - Hemoglobinopathies - Abnormal hemoglobin states (acquired)

                    XIV.b - Sulfhemoglobinemia",9915886.0,Pneumotox_only,thiocolchicoside,COc1c(OC2OC(CO)C(O)C(O)C2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,0,0,0,0,,
Tianeptine,"IX.d
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.d - Respiratory failure from ventilatory depression (due to neuromuscular blockade/paralysis)",68870.0,Pneumotox_only,tianeptine,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,0,0,0,0,,
Ticagrelor,"III.a
                
III - Pulmonary/alveolar./airway hemorrhage/bleeding

                    III.a - Alveolar hemorrhage (AH), diffuse AH (DAH)                


                  VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)                


                  IX.e
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.e - Disordered breathing pattern incl. Cheyne-Stokes respiration                


                  IX.h
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.h - Dyspnea, unexplained otherwise                


                  IX.p
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.p - Disordered breathing during sleep - Sleep apnea                


                  IX.u
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.u - Central sleep apnea                


                  XII.ag
                
XII - Cardiovascular involvement / toxicity

                    XII.ag - Bradycardia",9871419.0,Both,ticagrelor,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,0,0,0,0,,
Tipepidine,"X.f
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.f - Anaphylaxis-Anaphylactoid reaction (can be fatal)",5484.0,Pneumotox_only,tipepidine,CN1CCCC(=C(c2cccs2)c2cccs2)C1,0,0,0,0,,
Tirofiban,"III.a
                
III - Pulmonary/alveolar./airway hemorrhage/bleeding

                    III.a - Alveolar hemorrhage (AH), diffuse AH (DAH)",60947.0,Both,tirofiban,CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,0,0,0,0,,
Tolperisone,"IX.d
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.d - Respiratory failure from ventilatory depression (due to neuromuscular blockade/paralysis)",5511.0,Pneumotox_only,tolperisone,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,0,0,0,0,,
Tolvaptan,"XII.n
                
XII - Cardiovascular involvement / toxicity

                    XII.n - Cardiovascular collapse - Cardiogenic shock - Hypotension",216237.0,Both,tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0,0,0,0,,
Trandolapril,"VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)",5484727.0,Both,trandolapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,0,0,0,0,,
Trifluoperazine,"XI.g
                
XI - Miscellaneous

                    XI.g - Aspiration, aspiration pneumonia (w/wo demonstrable pharyngeal dysmotility)",5566.0,Both,trifluoperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,0,0,0,,
Trimeperidine,"IX.i
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.i - Respiratory arrest - Apnea",20055107.0,Pneumotox_only,trimeperidine,CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1C,0,0,0,0,,
U-47700,"IX.d
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.d - Respiratory failure from ventilatory depression (due to neuromuscular blockade/paralysis)                


                  XI.r
                
XI - Miscellaneous

                    XI.r - Death following exposure or poisoning",71719125.0,Pneumotox_only,u-47700,CN(C)C1CCCCC1N(C)C(=O)c1ccc(Cl)c(Cl)c1,0,0,0,0,,
Valsartan,"VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)                


                  X.b
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.b - Antiphospholipid antibodies w/wo the APL syndrome",60846.0,Both,valsartan,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,0,0,0,0,,
Vitamin D3,"XVII.a
                
XVII - Infections & related conditions

                    XVII.a - Respiratory tract infection incl. pneumonia",5280795.0,Pneumotox_only,vitamin d3,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,0,0,0,0,,
Voriconazole,"XI.al
                
XI - Miscellaneous

                    XI.al - Periostitis - Rib hypertrophy                


                  XVIII.n
                
XVIII - Distinctive patterns - 'Eye-catchers'

                    XVIII.n - Eye-catcher: Periostitis - Rib hypertrophy",71616.0,Both,voriconazole,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,0,0,0,0,,
Xylitol,"XXIV.j
                
XXIV - Veterinary medicine

                    XXIV.j - Veterinary: Cardiotoxicity                


                  XXIV.o
                
XXIV - Veterinary medicine

                    XXIV.o - Veterinary: Myocardial dysfunction",6912.0,Pneumotox_only,xylitol,OCC(O)C(O)C(O)CO,0,0,0,0,,
Yohimbine,"IV.a
                
IV - Airway involvement

                    IV.a - Bronchospasm - Wheezing - Asthma",8969.0,Pneumotox_only,yohimbine,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0,0,0,0,,
Zanamivir,"IV.a
                
IV - Airway involvement

                    IV.a - Bronchospasm - Wheezing - Asthma",60855.0,Both,zanamivir,CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO,0,0,0,0,,
Zanubrutinib,"XVII.j
                
XVII - Infections & related conditions

                    XVII.j - Mucormycosis (pulmonary, tracheobronchial or systemic)",135565884.0,Both,zanubrutinib,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,0,0,0,0,,
Ziprasidone,"X.j
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.j - Myopathy-Myositis-Polymyositis (see also under Xba)",60854.0,Both,ziprasidone,Oc1cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2[nH]1,0,0,0,0,,
Zoledronic acid,"X.n
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.n - Tumor lysis syndrome (TLS)",68740.0,Both,zoledronic acid,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,0,0,0,0,,
Zomepirac,"IV.a
                
IV - Airway involvement

                    IV.a - Bronchospasm - Wheezing - Asthma                


                  X.f
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.f - Anaphylaxis-Anaphylactoid reaction (can be fatal)",5733.0,Pneumotox_only,zomepirac,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0,0,0,0,,
Zonisamide,"X.a
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.a - DRES syndrome - DRESS-like reaction",5734.0,Both,zonisamide,NS(=O)(=O)Cc1noc2ccccc12,0,0,0,0,,
4-oxo-3-(3-oxo-1-phenylbutyl)chromen-2-olate,ADReCS: Thoracic disorders (excl lung and pleura),23690541.0,ADReCS_only,4-oxo-3-(3-oxo-1-phenylbutyl)chromen-2-olate,CC(=O)CC(c1ccccc1)c1c([O-])oc2ccccc2c1=O,0,0,0,0,,
"5-tert-butyl-2-methyl-1,3-benzodioxole",ADReCS: Asthma,135113.0,ADReCS_only,"5-tert-butyl-2-methyl-1,3-benzodioxole",CC1Oc2ccc(C(C)(C)C)cc2O1,0,0,0,0,,
Abarelix,ADReCS: Respiratory tract infections,16131215.0,ADReCS_only,abarelix,CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)N(C)C(Cc1ccc(O)cc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,0,0,0,0,,
Acamprosate,ADReCS: Asthma,71158.0,ADReCS_only,acamprosate,CC(=O)NCCCS(=O)(=O)O,0,0,0,0,,
Acarbose,ADReCS: Respiratory signs and symptoms NEC,444254.0,ADReCS_only,acarbose,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,0,0,0,0,,
Acetaminophen,ADReCS: Acute respiratory distress syndrome,1983.0,ADReCS_only,acetaminophen,CC(=O)Nc1ccc(O)cc1,0,0,0,0,,
Acetyl sulfisoxazole,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),6662.0,ADReCS_only,acetyl sulfisoxazole,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,0,0,0,0,,
Acetylcysteine,ADReCS: Asthma,12035.0,ADReCS_only,acetylcysteine,CC(=O)NC(CS)C(=O)O,0,0,0,0,,
Acetylsalicylic acid,ADReCS: Acute respiratory distress syndrome,2244.0,ADReCS_only,acetylsalicylic acid,CC(=O)Oc1ccccc1C(=O)O,0,0,0,0,,
Acipimox,ADReCS: Bronchial disorders (excl neoplasms),5310993.0,ADReCS_only,acipimox,Cc1cnc(C(=O)O)c[n+]1[O-],0,0,0,0,,
Activated charcoal,ADReCS: Bronchial disorders (excl neoplasms),5462310.0,ADReCS_only,activated charcoal,[C],0,0,0,0,,
Adefovir dipivoxil,ADReCS: Thoracic disorders (excl lung and pleura),60871.0,ADReCS_only,adefovir dipivoxil,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,0,0,0,0,,
Agomelatine,ADReCS: Respiratory tract infections,82148.0,ADReCS_only,agomelatine,COc1ccc2cccc(CCNC(C)=O)c2c1,0,0,0,0,,
Albendazole,ADReCS: Respiratory signs and symptoms NEC,2082.0,ADReCS_only,albendazole,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,0,0,0,0,,
Albiglutide,ADReCS: Respiratory tract infections,145994868.0,ADReCS_only,albiglutide,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(C)C)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCNC(=N)N)C(N)=O)C(C)C,0,0,0,0,,
Alcaftadine,ADReCS: Respiratory tract infections,19371515.0,ADReCS_only,alcaftadine,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,0,0,0,0,,
Alfacalcidol,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),5282181.0,ADReCS_only,alfacalcidol,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,0,0,0,0,,
Alfentanil,ADReCS: Bronchial disorders (excl neoplasms),51263.0,ADReCS_only,alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,0,0,0,0,,
Alfuzosin,ADReCS: Bronchitis,2092.0,ADReCS_only,alfuzosin,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,0,0,0,0,,
Almotriptan,ADReCS: Bronchitis,123606.0,ADReCS_only,almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0,0,0,0,,
Alosetron,ADReCS: Respiratory tract infections,2099.0,ADReCS_only,alosetron,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0,0,0,0,,
Ambenonium chloride,ADReCS: Lower respiratory tract signs and symptoms,8288.0,ADReCS_only,ambenonium chloride,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,0,0,0,0,,
Aminohippuric acid,"ADReCS: Respiratory, thoracic and mediastinal disorders",2148.0,ADReCS_only,aminohippuric acid,Nc1ccc(C(=O)NCC(=O)O)cc1,0,0,0,0,,
Aminolevulinic acid,ADReCS: Respiratory acidoses,137.0,ADReCS_only,aminolevulinic acid,NCC(=O)CCC(=O)O,0,0,0,0,,
Aminosalicylic acid,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),4649.0,ADReCS_only,aminosalicylic acid,Nc1ccc(C(=O)O)c(O)c1,0,0,0,0,,
Amlexanox,"ADReCS: Respiratory, thoracic and mediastinal disorders",2161.0,ADReCS_only,amlexanox,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,0,0,0,0,,
Amobarbital,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),2164.0,ADReCS_only,amobarbital,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0,0,0,0,,
Amphotericin b,ADReCS: Asthma,14956.0,ADReCS_only,amphotericin b,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0,0,0,0,,
Amprenavir,"ADReCS: Respiratory, thoracic and mediastinal disorders",65016.0,ADReCS_only,amprenavir,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,0,0,0,0,,
Amsacrine,ADReCS: Thoracic disorders (excl lung and pleura),2179.0,ADReCS_only,amsacrine,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0,0,0,0,,
Anileridine,ADReCS: Respiratory depression,8944.0,ADReCS_only,anileridine,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,0,0,0,0,,
Apomorphine,ADReCS: Respiratory tract infections,6005.0,ADReCS_only,apomorphine,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0,0,0,0,,
Apraclonidine,ADReCS: Asthma; Respiratory signs and symptoms NEC,2216.0,ADReCS_only,apraclonidine,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0,0,0,0,,
Apremilast,ADReCS: Asthma,10151715.0,ADReCS_only,apremilast,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,0,0,0,0,,
